Invoice ID,Branch,City,Customer type,Gender,Product Line,Unit Price,Quantity Sold,Sales Before Tax,Tax 5%,Total Sales,Date,Time,Payment Method,Rating,Year,Month Name,Day Name
642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.4,2,186.8,9.34,196.14,2019-03-30,4:34:00 PM,Cash,5.5,2019,March,Saturday
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,3,220.23,11.01,231.24,2019-03-02,1:10:00 PM,Ewallet,4.0,2019,March,Saturday
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,269.12,13.46,282.58,2019-02-15,5:10:00 PM,Credit card,9.3,2019,February,Friday
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,454.8,22.74,477.54,2019-03-01,10:22:00 AM,Credit card,4.8,2019,March,Friday
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83.77,2,167.54,8.38,175.92,2019-02-24,7:57:00 PM,Cash,4.6,2019,February,Sunday
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7,448.56,22.43,470.99,2019-02-19,7:29:00 PM,Credit card,7.3,2019,February,Tuesday
274-05-5470,A,Yangon,Member,Female,Food and beverages,73.47,4,293.88,14.69,308.57,2019-02-23,6:30:00 PM,Cash,6.0,2019,February,Saturday
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,589.5,29.48,618.98,2019-02-07,2:27:00 PM,Ewallet,8.1,2019,February,Thursday
130-67-4723,A,Yangon,Member,Male,Food and beverages,48.5,6,291.0,14.55,305.55,2019-01-11,1:57:00 PM,Ewallet,9.4,2019,January,Friday
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,1,39.48,1.97,41.45,2019-02-12,7:43:00 PM,Cash,6.5,2019,February,Tuesday
320-85-2052,B,Mandalay,Normal,Female,Sports and travel,34.81,1,34.81,1.74,36.55,2019-01-14,10:11:00 AM,Credit card,7.0,2019,January,Monday
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,295.92,14.8,310.72,2019-01-09,1:46:00 PM,Ewallet,7.1,2019,January,Wednesday
105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2,42.96,2.15,45.11,2019-02-27,12:22:00 PM,Ewallet,6.6,2019,February,Wednesday
510-79-0415,B,Mandalay,Member,Female,Sports and travel,23.08,6,138.48,6.92,145.4,2019-01-24,7:20:00 PM,Ewallet,4.9,2019,January,Thursday
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.1,2,98.2,4.91,103.11,2019-01-08,12:58:00 PM,Credit card,6.4,2019,January,Tuesday
767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2,129.66,6.48,136.14,2019-01-08,11:59:00 AM,Credit card,8.0,2019,January,Tuesday
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,63.56,10,635.6,31.78,667.38,2019-01-16,5:59:00 PM,Cash,4.3,2019,January,Wednesday
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,145.76,7.29,153.05,2019-03-13,12:51:00 PM,Cash,6.1,2019,March,Wednesday
305-03-2383,A,Yangon,Normal,Female,Food and beverages,67.1,3,201.3,10.07,211.37,2019-02-15,10:36:00 AM,Cash,7.5,2019,February,Friday
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,9,631.71,31.59,663.3,2019-01-25,1:38:00 PM,Cash,6.7,2019,January,Friday
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,385.28,19.26,404.54,2019-03-12,7:39:00 PM,Ewallet,5.2,2019,March,Tuesday
689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10,486.3,24.32,510.62,2019-03-04,12:44:00 PM,Cash,8.8,2019,March,Monday
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,513.66,25.68,539.34,2019-02-10,1:56:00 PM,Cash,9.5,2019,February,Sunday
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9,473.4,23.67,497.07,2019-01-16,2:42:00 PM,Cash,7.6,2019,January,Wednesday
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,5,436.85,21.84,458.69,2019-01-29,7:45:00 PM,Cash,6.6,2019,January,Tuesday
182-52-7000,A,Yangon,Member,Female,Sports and travel,27.04,4,108.16,5.41,113.57,2019-01-01,8:26:00 PM,Ewallet,6.9,2019,January,Tuesday
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4,248.76,12.44,261.2,2019-01-06,7:46:00 PM,Ewallet,4.3,2019,January,Sunday
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9,626.22,31.31,657.53,2019-02-19,7:38:00 PM,Credit card,7.8,2019,February,Tuesday
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,975.0,48.75,1023.75,2019-01-12,4:18:00 PM,Ewallet,8.0,2019,January,Saturday
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,483.28,24.16,507.44,2019-02-07,12:23:00 PM,Ewallet,9.6,2019,February,Thursday
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3,96.96,4.85,101.81,2019-03-27,7:11:00 PM,Credit card,4.3,2019,March,Wednesday
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10,197.7,9.89,207.59,2019-02-27,6:57:00 PM,Credit card,5.0,2019,February,Wednesday
729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,9,724.23,36.21,760.44,2019-01-06,11:18:00 AM,Cash,9.2,2019,January,Sunday
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,795.51,39.78,835.29,2019-03-02,12:40:00 PM,Cash,6.3,2019,March,Saturday
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7,502.39,25.12,527.51,2019-03-29,2:06:00 PM,Cash,8.9,2019,March,Friday
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43.0,4,172.0,8.6,180.6,2019-01-31,8:48:00 PM,Ewallet,7.6,2019,January,Thursday
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,68.98,3.45,72.43,2019-01-21,8:13:00 PM,Cash,4.8,2019,January,Monday
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,124.96,6.25,131.21,2019-01-20,8:37:00 PM,Ewallet,9.1,2019,January,Sunday
445-30-9252,A,Yangon,Normal,Male,Sports and travel,25.7,3,77.1,3.86,80.96,2019-01-17,5:59:00 PM,Ewallet,6.1,2019,January,Thursday
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,483.72,24.19,507.91,2019-02-28,8:18:00 PM,Cash,9.1,2019,February,Thursday
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,302.12,15.11,317.23,2019-03-19,3:52:00 PM,Ewallet,8.3,2019,March,Tuesday
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,698.67,34.93,733.6,2019-02-19,3:14:00 PM,Ewallet,7.2,2019,February,Tuesday
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,124.65,6.23,130.88,2019-02-04,12:50:00 PM,Ewallet,6.0,2019,February,Monday
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,789.6,39.48,829.08,2019-01-31,10:36:00 AM,Ewallet,8.5,2019,January,Thursday
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5,178.4,8.92,187.32,2019-02-06,6:33:00 PM,Credit card,6.6,2019,February,Wednesday
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,500.22,25.01,525.23,2019-03-28,4:06:00 PM,Ewallet,4.5,2019,March,Thursday
482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,3,35.82,1.79,37.61,2019-01-19,12:47:00 PM,Credit card,8.1,2019,January,Saturday
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,136.14,6.81,142.95,2019-02-17,1:34:00 PM,Credit card,7.2,2019,February,Sunday
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6,104.88,5.24,110.12,2019-01-18,3:04:00 PM,Credit card,6.1,2019,January,Friday
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,178.92,8.95,187.87,2019-02-02,8:42:00 PM,Cash,7.1,2019,February,Saturday
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,815.67,40.78,856.45,2019-01-18,3:28:00 PM,Cash,5.1,2019,January,Friday
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,132.36,6.62,138.98,2019-03-18,1:45:00 PM,Credit card,7.9,2019,March,Monday
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,257.39,12.87,270.26,2019-01-11,8:10:00 PM,Cash,7.4,2019,January,Friday
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,93.36,4.67,98.03,2019-02-04,6:53:00 PM,Ewallet,7.4,2019,February,Monday
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,228.0,11.4,239.4,2019-02-06,2:24:00 PM,Cash,6.6,2019,February,Wednesday
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,166.71,8.34,175.05,2019-01-08,11:42:00 AM,Credit card,5.9,2019,January,Tuesday
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,697.4,34.87,732.27,2019-03-05,5:49:00 PM,Credit card,8.9,2019,March,Tuesday
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,389.04,19.45,408.49,2019-03-16,3:33:00 PM,Ewallet,6.8,2019,March,Saturday
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,365.26,18.26,383.52,2019-03-09,10:54:00 AM,Cash,9.3,2019,March,Saturday
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4,89.28,4.46,93.74,2019-03-01,4:23:00 PM,Credit card,4.4,2019,March,Friday
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56.0,3,168.0,8.4,176.4,2019-02-28,7:33:00 PM,Ewallet,4.8,2019,February,Thursday
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1,19.7,0.99,20.69,2019-02-08,11:39:00 AM,Ewallet,9.5,2019,February,Friday
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,531.16,26.56,557.72,2019-01-24,10:38:00 AM,Ewallet,8.9,2019,January,Thursday
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,53.72,2.69,56.41,2019-03-01,8:03:00 PM,Ewallet,6.4,2019,March,Friday
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,819.5,40.98,860.48,2019-03-10,12:39:00 PM,Credit card,6.0,2019,March,Sunday
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,568.4,28.42,596.82,2019-03-23,3:59:00 PM,Credit card,8.1,2019,March,Saturday
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,587.6,29.38,616.98,2019-01-29,2:26:00 PM,Ewallet,9.0,2019,January,Tuesday
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8,732.48,36.62,769.1,2019-01-12,6:22:00 PM,Ewallet,6.0,2019,January,Saturday
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,845.64,42.28,887.92,2019-03-20,11:32:00 AM,Cash,9.8,2019,March,Wednesday
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,389.27,19.46,408.73,2019-03-23,12:41:00 PM,Cash,8.5,2019,March,Saturday
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,84.83,4.24,89.07,2019-01-14,3:20:00 PM,Ewallet,8.8,2019,January,Monday
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2,143.26,7.16,150.42,2019-02-12,2:33:00 PM,Ewallet,8.8,2019,February,Tuesday
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2,75.38,3.77,79.15,2019-02-20,3:29:00 PM,Ewallet,9.5,2019,February,Wednesday
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,253.36,12.67,266.03,2019-01-02,4:19:00 PM,Credit card,5.6,2019,January,Wednesday
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,38.42,1.92,40.34,2019-02-02,4:33:00 PM,Cash,8.6,2019,February,Saturday
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,652.3,32.62,684.92,2019-01-08,7:07:00 PM,Credit card,5.2,2019,January,Tuesday
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,52.65,2.63,55.28,2019-01-30,2:43:00 PM,Credit card,5.8,2019,January,Wednesday
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,110.61,5.53,116.14,2019-03-26,7:28:00 PM,Credit card,8.0,2019,March,Tuesday
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,568.61,28.43,597.04,2019-01-15,8:44:00 PM,Cash,9.0,2019,January,Tuesday
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,89.28,4.46,93.74,2019-03-14,11:16:00 AM,Ewallet,4.1,2019,March,Thursday
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,136.4,6.82,143.22,2019-02-03,10:31:00 AM,Credit card,8.6,2019,February,Sunday
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,174.2,8.71,182.91,2019-02-22,12:30:00 PM,Ewallet,7.0,2019,February,Friday
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,366.4,18.32,384.72,2019-01-24,3:05:00 PM,Ewallet,8.4,2019,January,Thursday
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,254.61,12.73,267.34,2019-01-25,6:30:00 PM,Ewallet,7.4,2019,January,Friday
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,778.32,38.92,817.24,2019-03-09,1:18:00 PM,Credit card,6.2,2019,March,Saturday
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,285.92,14.3,300.22,2019-02-17,3:28:00 PM,Ewallet,4.9,2019,February,Sunday
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,579.12,28.96,608.08,2019-01-11,11:52:00 AM,Cash,4.5,2019,January,Friday
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,188.5,9.43,197.93,2019-02-27,6:24:00 PM,Ewallet,5.6,2019,February,Wednesday
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,221.56,11.08,232.64,2019-03-25,3:19:00 PM,Ewallet,8.0,2019,March,Monday
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,772.0,38.6,810.6,2019-02-11,10:38:00 AM,Credit card,5.6,2019,February,Monday
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,721.3,36.07,757.37,2019-01-31,3:12:00 PM,Credit card,4.2,2019,January,Thursday
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,511.04,25.55,536.59,2019-01-20,5:48:00 PM,Ewallet,9.9,2019,January,Sunday
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5,53.45,2.67,56.12,2019-03-26,11:07:00 AM,Ewallet,7.6,2019,March,Tuesday
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,222.0,11.1,233.1,2019-01-20,3:48:00 PM,Credit card,6.6,2019,January,Sunday
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,763.68,38.18,801.86,2019-03-05,7:40:00 PM,Ewallet,4.7,2019,March,Tuesday
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,228.18,11.41,239.59,2019-01-05,8:30:00 PM,Credit card,9.8,2019,January,Saturday
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,82.14,4.11,86.25,2019-02-13,1:59:00 PM,Cash,6.3,2019,February,Wednesday
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,382.56,19.13,401.69,2019-03-16,6:51:00 PM,Cash,7.9,2019,March,Saturday
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,68.58,3.43,72.01,2019-01-15,5:24:00 PM,Cash,7.7,2019,January,Tuesday
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,382.16,19.11,401.27,2019-02-26,11:58:00 AM,Ewallet,4.5,2019,February,Tuesday
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,601.09,30.05,631.14,2019-02-27,7:01:00 PM,Credit card,8.0,2019,February,Wednesday
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,475.93,23.8,499.73,2019-02-17,4:50:00 PM,Ewallet,5.7,2019,February,Sunday
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,52.42,2.62,55.04,2019-02-06,10:22:00 AM,Credit card,6.3,2019,February,Wednesday
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,131.3,6.57,137.87,2019-01-17,4:46:00 PM,Cash,6.0,2019,January,Thursday
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,144.3,7.22,151.52,2019-01-22,6:08:00 PM,Credit card,8.0,2019,January,Tuesday
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,457.17,22.86,480.03,2019-03-05,6:02:00 PM,Credit card,4.2,2019,March,Tuesday
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,93.38,4.67,98.05,2019-01-03,1:07:00 PM,Cash,9.6,2019,January,Thursday
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,126.25,6.31,132.56,2019-03-20,5:52:00 PM,Cash,6.1,2019,March,Wednesday
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,790.83,39.54,830.37,2019-01-31,8:32:00 PM,Ewallet,5.6,2019,January,Thursday
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,174.4,8.72,183.12,2019-02-19,7:24:00 PM,Cash,8.3,2019,February,Tuesday
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4,379.04,18.95,397.99,2019-02-11,4:06:00 PM,Ewallet,7.8,2019,February,Monday
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,30.62,1.53,32.15,2019-02-05,2:14:00 PM,Credit card,4.1,2019,February,Tuesday
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,352.08,17.6,369.68,2019-03-03,5:36:00 PM,Cash,8.8,2019,March,Sunday
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,50.8,2.54,53.34,2019-02-24,1:08:00 PM,Ewallet,4.1,2019,February,Sunday
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,522.06,26.1,548.16,2019-02-04,4:09:00 PM,Credit card,9.0,2019,February,Monday
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,575.12,28.76,603.88,2019-02-19,11:33:00 AM,Ewallet,5.5,2019,February,Tuesday
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,54.95,2.75,57.7,2019-01-23,10:18:00 AM,Credit card,9.3,2019,January,Wednesday
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,181.41,9.07,190.48,2019-01-14,10:55:00 AM,Credit card,5.6,2019,January,Monday
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7,412.37,20.62,432.99,2019-01-17,3:15:00 PM,Ewallet,9.7,2019,January,Thursday
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,46.41,2.32,48.73,2019-03-03,8:06:00 PM,Credit card,4.0,2019,March,Sunday
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,274.2,13.71,287.91,2019-02-15,8:21:00 PM,Credit card,9.2,2019,February,Friday
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,973.7,48.69,1022.39,2019-01-15,1:48:00 PM,Credit card,4.9,2019,January,Tuesday
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,648.2,32.41,680.61,2019-02-27,12:52:00 PM,Credit card,9.3,2019,February,Wednesday
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,93.22,4.66,97.88,2019-02-26,12:28:00 PM,Credit card,6.6,2019,February,Tuesday
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,54.36,2.72,57.08,2019-03-15,4:26:00 PM,Ewallet,4.3,2019,March,Friday
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,60.87,3.04,63.91,2019-01-24,1:24:00 PM,Cash,5.5,2019,January,Thursday
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,244.9,12.25,257.15,2019-02-22,3:15:00 PM,Cash,8.1,2019,February,Friday
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,92.78,4.64,97.42,2019-03-15,10:50:00 AM,Credit card,9.8,2019,March,Friday
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,433.45,21.67,455.12,2019-02-11,6:38:00 PM,Ewallet,9.4,2019,February,Monday
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,138.06,6.9,144.96,2019-01-12,4:45:00 PM,Ewallet,7.9,2019,January,Saturday
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,241.6,12.08,253.68,2019-03-03,7:30:00 PM,Ewallet,5.1,2019,March,Sunday
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,471.73,23.59,495.32,2019-03-23,1:23:00 PM,Ewallet,6.9,2019,March,Saturday
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,440.64,22.03,462.67,2019-03-04,11:27:00 AM,Cash,8.0,2019,March,Monday
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,680.31,34.02,714.33,2019-02-23,11:12:00 AM,Cash,8.0,2019,February,Saturday
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,309.88,15.49,325.37,2019-03-17,4:36:00 PM,Cash,4.2,2019,March,Sunday
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2,186.36,9.32,195.68,2019-01-16,6:41:00 PM,Credit card,8.5,2019,January,Wednesday
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,200.92,10.05,210.97,2019-01-08,5:12:00 PM,Cash,9.0,2019,January,Tuesday
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,17.75,0.89,18.64,2019-01-14,10:38:00 AM,Cash,8.6,2019,January,Monday
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,621.8,31.09,652.89,2019-01-31,10:33:00 AM,Ewallet,6.0,2019,January,Thursday
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,86.0,4.3,90.3,2019-03-15,2:38:00 PM,Ewallet,6.2,2019,March,Friday
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,402.6,20.13,422.73,2019-02-24,6:06:00 PM,Credit card,5.0,2019,February,Sunday
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,324.85,16.24,341.09,2019-02-08,12:52:00 PM,Credit card,6.5,2019,February,Friday
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,95.15,4.76,99.91,2019-03-22,2:00:00 PM,Cash,6.0,2019,March,Friday
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,388.96,19.45,408.41,2019-01-24,10:57:00 AM,Cash,5.0,2019,January,Thursday
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,425.68,21.28,446.96,2019-03-14,4:45:00 PM,Ewallet,5.0,2019,March,Thursday
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,318.08,15.9,333.98,2019-01-23,11:15:00 AM,Cash,9.2,2019,January,Wednesday
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,271.04,13.55,284.59,2019-01-19,8:29:00 PM,Ewallet,9.6,2019,January,Saturday
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,384.64,19.23,403.87,2019-01-27,8:03:00 PM,Credit card,8.4,2019,January,Sunday
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,235.8,11.79,247.59,2019-02-03,2:35:00 PM,Credit card,6.0,2019,February,Sunday
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,211.56,10.58,222.14,2019-03-25,4:32:00 PM,Ewallet,6.7,2019,March,Monday
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,95.36,4.77,100.13,2019-02-24,10:10:00 AM,Credit card,4.1,2019,February,Sunday
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,10.17,0.51,10.68,2019-02-07,2:15:00 PM,Cash,5.9,2019,February,Thursday
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,206.13,10.31,216.44,2019-03-04,10:05:00 AM,Cash,8.7,2019,March,Monday
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,420.56,21.03,441.59,2019-02-14,11:36:00 AM,Credit card,4.5,2019,February,Thursday
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,88.04,4.4,92.44,2019-01-29,6:15:00 PM,Credit card,6.6,2019,January,Tuesday
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,648.99,32.45,681.44,2019-01-28,1:53:00 PM,Credit card,7.7,2019,January,Monday
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,123.84,6.19,130.03,2019-03-26,6:37:00 PM,Credit card,8.5,2019,March,Tuesday
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,649.5,32.48,681.98,2019-03-24,6:27:00 PM,Cash,5.2,2019,March,Sunday
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,742.2,37.11,779.31,2019-01-01,2:42:00 PM,Credit card,4.3,2019,January,Tuesday
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,84.48,4.22,88.7,2019-01-24,5:43:00 PM,Cash,7.6,2019,January,Thursday
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,250.28,12.51,262.79,2019-02-25,6:37:00 PM,Cash,9.5,2019,February,Monday
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,94.8,4.74,99.54,2019-01-09,4:34:00 PM,Cash,4.1,2019,January,Wednesday
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1,91.3,4.57,95.87,2019-02-14,2:42:00 PM,Ewallet,9.2,2019,February,Thursday
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,285.11,14.26,299.37,2019-03-12,11:01:00 AM,Ewallet,5.4,2019,March,Tuesday
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,52.38,2.62,55.0,2019-03-26,7:44:00 PM,Cash,5.8,2019,March,Tuesday
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5,192.7,9.64,202.34,2019-01-09,1:34:00 PM,Ewallet,5.6,2019,January,Wednesday
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,267.78,13.39,281.17,2019-01-02,8:08:00 PM,Credit card,5.1,2019,January,Wednesday
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,558.7,27.94,586.64,2019-01-15,3:01:00 PM,Cash,5.8,2019,January,Tuesday
